Home Pack weight (average),Home Forwards average age,Home Backs average age,Home Tallest player,Home Differents nationalities for starters,Home Differents nationalities for all the team,Home JIFF players  ( read JIFF study in Top 14 ),Home team,Away Pack weight (average),Away Forwards average age,Away Backs average age,Away Tallest player,Away Differents nationalities for starters,Away Differents nationalities for all the team,Away JIFF players  ( read JIFF study in Top 14 ),Away team,meta,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,match_result
966 kg (120.75 kg),27 ans,27 ans,202 cm,France : 73% (11/15) Argentina : 13% (2/15) New Zealand : 7% (1/15) Australia : 7% (1/15),France : 65% (15/23) Australia : 9% (2/23) Argentina : 9% (2/23) New Zealand : 4% (1/23) Georgia : 4% (1/23) Italy : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Bordeaux,898 kg (112.25 kg),27 ans,25 ans,205 cm,France : 53% (8/15) Argentina : 20% (3/15) Georgia : 7% (1/15) Moldova : 7% (1/15) South Africa : 7% (1/15) New Zealand : 7% (1/15),France : 57% (13/23) Argentina : 13% (3/23) Georgia : 9% (2/23) Moldova : 4% (1/23) South Africa : 4% (1/23) New Zealand : 4% (1/23) United-States : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Perpignan," Date :  Saturday, October 23, 2021 Kick Off : 15:00 Venue : Jacques Chaban-Delmas Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,6_49_60_25,1,67,2,13_47,2,43_46,3,7_26_50,1,68,39 - 13
896 kg (112.00 kg),28 ans,25 ans,199 cm,France : 60% (9/15) Georgia : 13% (2/15) Tonga : 13% (2/15) Fiji : 7% (1/15) England : 7% (1/15),France : 48% (11/23) South Africa : 13% (3/23) Georgia : 9% (2/23) Tonga : 9% (2/23) Fiji : 4% (1/23) England : 4% (1/23) Australia : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris,921 kg (115.13 kg),27 ans,27 ans,200 cm,France : 80% (12/15) Fiji : 13% (2/15) Georgia : 7% (1/15),France : 74% (17/23) Fiji : 13% (3/23) Georgia : 4% (1/23) Australia : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 1 / 15 (7 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Lyon," Date :  Saturday, October 23, 2021 Kick Off : 15:00 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,39_29,2,49_58,3,22_35_56,2,4_12,2,30_40,1,59,23 - 18
918 kg (114.75 kg),25 ans,25 ans,197 cm,France : 80% (12/15) Australia : 7% (1/15) Argentina : 7% (1/15) Fiji : 7% (1/15),France : 74% (17/23) Georgia : 9% (2/23) Australia : 4% (1/23) Argentina : 4% (1/23) Fiji : 4% (1/23) Scotland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 20 / 23 (87%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Racing 92,904 kg (113.00 kg),27 ans,26 ans,203 cm,France : 53% (8/15) South Africa : 20% (3/15) England : 13% (2/15) Georgia : 7% (1/15) Italy : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) England : 9% (2/23) Georgia : 4% (1/23) Italy : 4% (1/23) Fiji : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Montpellier," Date :  Saturday, October 23, 2021 Kick Off : 17:00 Venue : Paris La Défense Arena Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,23_18,2,5_39,0,,6,11_28_31_55_78_34,2,19_24,2,6_40,21 - 32
929 kg (116.13 kg),28 ans,26 ans,208 cm,France : 73% (11/15) New Zealand : 13% (2/15) Australia : 13% (2/15),France : 78% (18/23) New Zealand : 9% (2/23) Australia : 9% (2/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse,925 kg (115.63 kg),27 ans,30 ans,198 cm,France : 53% (8/15) Australia : 13% (2/15) Fiji : 13% (2/15) Canada : 7% (1/15) South Africa : 7% (1/15) Argentina : 7% (1/15),France : 48% (11/23) Fiji : 17% (4/23) Australia : 9% (2/23) Canada : 4% (1/23) South Africa : 4% (1/23) Argentina : 4% (1/23) Tonga : 4% (1/23) Uruguay : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres," Date :  Saturday, October 23, 2021 Kick Off : 21:00 Venue : Stade Ernest Wallon Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,45_1_9_53_61,0,,2,17_37,0,,5,2_11_46_54_62,0,,41 - 0
946 kg (118.25 kg),29 ans,26 ans,203 cm,France : 60% (9/15) New Zealand : 33% (5/15) Cameroon : 7% (1/15),France : 61% (14/23) New Zealand : 22% (5/23) Cameroon : 4% (1/23) Fiji : 4% (1/23) South Africa : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle,937 kg (117.13 kg),28 ans,25 ans,202 cm,France : 53% (8/15) Fiji : 13% (2/15) Georgia : 7% (1/15) England : 7% (1/15) Samoa : 7% (1/15) Argentina : 7% (1/15) New Zealand : 7% (1/15),France : 65% (15/23) Fiji : 9% (2/23) Samoa : 9% (2/23) Georgia : 4% (1/23) England : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon," Date :  Sunday, October 24, 2021 Kick Off : 21:05 Venue : Stade Marcel Deflandre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,57_61_8_32_80,0,,2,17_48,2,40_15,4,10_33_63_80,0,,39 - 6
913 kg (114.13 kg),30 ans,27 ans,205 cm,France : 40% (6/15) Argentina : 20% (3/15) Cook Islands : 7% (1/15) Moldova : 7% (1/15) Samoa : 7% (1/15) South Africa : 7% (1/15) Fiji : 7% (1/15) Australia : 7% (1/15),France : 43% (10/23) Argentina : 17% (4/23) Fiji : 9% (2/23) Cook Islands : 4% (1/23) Moldova : 4% (1/23) Samoa : 4% (1/23) South Africa : 4% (1/23) Australia : 4% (1/23) New Zealand : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 13 / 23 (57%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan,909 kg (113.63 kg),26 ans,28 ans,203 cm,France : 47% (7/15) New Zealand : 27% (4/15) South Africa : 13% (2/15) Georgia : 7% (1/15) Fiji : 7% (1/15),France : 52% (12/23) New Zealand : 17% (4/23) South Africa : 9% (2/23) Fiji : 9% (2/23) Argentina : 9% (2/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle," Date :  Saturday, October 30, 2021 Kick Off : 15:00 Venue : Stade Aimé Giral Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,39_50_70,2,77_56,1,59,1,49,2,40_51,0,,22 - 13
927 kg (115.88 kg),29 ans,28 ans,198 cm,France : 40% (6/15) Australia : 13% (2/15) Fiji : 13% (2/15) Tonga : 7% (1/15) Georgia : 7% (1/15) Canada : 7% (1/15) Uruguay : 7% (1/15) Argentina : 7% (1/15),France : 48% (11/23) Fiji : 17% (4/23) Australia : 9% (2/23) Tonga : 4% (1/23) Georgia : 4% (1/23) Canada : 4% (1/23) Uruguay : 4% (1/23) Argentina : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres,924 kg (115.50 kg),25 ans,25 ans,199 cm,France : 33% (5/15) Georgia : 27% (4/15) Fiji : 20% (3/15) Argentina : 13% (2/15) Tonga : 7% (1/15),France : 39% (9/23) Georgia : 22% (5/23) Fiji : 13% (3/23) Argentina : 9% (2/23) Tonga : 4% (1/23) Colombia : 4% (1/23) South Africa : 4% (1/23) Italy : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 2 / 15 (13 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 2 / 23 (9 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Brive," Date :  Saturday, October 30, 2021 Kick Off : 15:00 Venue : Stade Pierre Fabre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,28_59,1,63,3,7_21_64,5,13_45_50_57_71,2,30_61,1,64,23 - 22
912 kg (114.00 kg),28 ans,25 ans,202 cm,France : 47% (7/15) Australia : 13% (2/15) Tonga : 7% (1/15) Germany : 7% (1/15) Georgia : 7% (1/15) England : 7% (1/15) Fiji : 7% (1/15) Samoa : 7% (1/15),France : 48% (11/23) Fiji : 13% (3/23) Tonga : 9% (2/23) Australia : 9% (2/23) Germany : 4% (1/23) Georgia : 4% (1/23) England : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau,960 kg (120.00 kg),25 ans,26 ans,200 cm,France : 33% (5/15) Tonga : 13% (2/15) South Africa : 13% (2/15) Argentina : 13% (2/15) Australia : 7% (1/15) Georgia : 7% (1/15) New Zealand : 7% (1/15) Fiji : 7% (1/15),France : 52% (12/23) Australia : 9% (2/23) Tonga : 9% (2/23) South Africa : 9% (2/23) Argentina : 9% (2/23) Georgia : 4% (1/23) New Zealand : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris," Date :  Saturday, October 30, 2021 Kick Off : 15:00 Venue : Stade du Hameau Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",0,,0,,6,9_15_39_68_72_77,3,8_24_57,0,,0,,18 - 9
929 kg (116.13 kg),29 ans,25 ans,202 cm,France : 60% (9/15) Fiji : 13% (2/15) Georgia : 7% (1/15) South Africa : 7% (1/15) Tonga : 7% (1/15) New Zealand : 7% (1/15),France : 57% (13/23) Fiji : 9% (2/23) South Africa : 9% (2/23) Georgia : 4% (1/23) Tonga : 4% (1/23) New Zealand : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 13 / 23 (57%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon,905 kg (113.13 kg),28 ans,27 ans,198 cm,France : 33% (5/15) Fiji : 20% (3/15) New Zealand : 13% (2/15) Australia : 7% (1/15) Georgia : 7% (1/15) Canada : 7% (1/15) England : 7% (1/15) Argentina : 7% (1/15),France : 39% (9/23) Georgia : 13% (3/23) Fiji : 13% (3/23) New Zealand : 13% (3/23) Australia : 4% (1/23) Canada : 4% (1/23) England : 4% (1/23) Argentina : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 23 (57%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Biarritz," Date :  Saturday, October 30, 2021 Kick Off : 15:00 Venue : Stade Mayol Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,29,0,,2,6_57,3,12_64_79,1,30,0,,13 - 9
915 kg (114.38 kg),27 ans,28 ans,203 cm,France : 67% (10/15) South Africa : 13% (2/15) United-States : 7% (1/15) England : 7% (1/15) Italy : 7% (1/15),France : 61% (14/23) England : 9% (2/23) South Africa : 9% (2/23) Georgia : 9% (2/23) United-States : 4% (1/23) Italy : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Montpellier,897 kg (112.13 kg),27 ans,27 ans,197 cm,France : 47% (7/15) Fiji : 20% (3/15) Georgia : 13% (2/15) New Zealand : 13% (2/15) Australia : 7% (1/15),France : 61% (14/23) Fiji : 13% (3/23) Georgia : 9% (2/23) New Zealand : 9% (2/23) Australia : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Lyon," Date :  Saturday, October 30, 2021 Kick Off : 17:00 Venue : GGL Stadium Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,35,1,75,3,5_14_11,1,7,1,36,0,,30 - 8
959 kg (119.88 kg),30 ans,28 ans,202 cm,France : 47% (7/15) New Zealand : 13% (2/15) Australia : 13% (2/15) Argentina : 13% (2/15) Georgia : 7% (1/15) South Africa : 7% (1/15),France : 57% (13/23) New Zealand : 9% (2/23) Australia : 9% (2/23) Argentina : 9% (2/23) Georgia : 4% (1/23) South Africa : 4% (1/23) Italy : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Bordeaux,931 kg (116.38 kg),29 ans,26 ans,203 cm,France : 60% (9/15) Fiji : 7% (1/15) Argentina : 7% (1/15) Samoa : 7% (1/15) Ireland : 7% (1/15) Tonga : 7% (1/15) Japan : 7% (1/15),France : 65% (15/23) Fiji : 4% (1/23) Argentina : 4% (1/23) Samoa : 4% (1/23) Ireland : 4% (1/23) Tonga : 4% (1/23) Japan : 4% (1/23) South Africa : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Clermont," Date :  Saturday, October 30, 2021 Kick Off : 21:05 Venue : Jacques Chaban-Delmas Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,7_58_76,0,,1,51,3,13_23_52,2,59_77,0,,25 - 9
911 kg (113.88 kg),26 ans,26 ans,197 cm,France : 73% (11/15) Australia : 13% (2/15) Georgia : 7% (1/15) South Africa : 7% (1/15),France : 74% (17/23) Australia : 9% (2/23) Georgia : 4% (1/23) South Africa : 4% (1/23) Scotland : 4% (1/23) Portugal : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 20 / 23 (87%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Racing 92,943 kg (117.88 kg),28 ans,27 ans,208 cm,France : 60% (9/15) Australia : 20% (3/15) New Zealand : 13% (2/15) Samoa : 7% (1/15),France : 65% (15/23) Australia : 13% (3/23) New Zealand : 9% (2/23) Samoa : 9% (2/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse," Date :  Sunday, October 31, 2021 Kick Off : 21:05 Venue : Paris La Défense Arena Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,18_54_48,2,72_8,2,46_27,2,17_23,3,18_48_54,1,8,27 - 18
913 kg (114.13 kg),28 ans,27 ans,200 cm,France : 47% (7/15) New Zealand : 27% (4/15) South Africa : 20% (3/15) Cameroon : 7% (1/15),France : 61% (14/23) New Zealand : 17% (4/23) South Africa : 13% (3/23) Cameroon : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle,941 kg (117.63 kg),29 ans,26 ans,204 cm,France : 73% (11/15) Australia : 13% (2/15) Georgia : 7% (1/15) New Zealand : 7% (1/15),France : 78% (18/23) Australia : 9% (2/23) Georgia : 4% (1/23) New Zealand : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 20 / 23 (87%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux," Date :  Friday, November 5, 2021 Kick Off : 21:00 Venue : Stade Marcel Deflandre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,43_80,0,,4,5_33_40_54,1,2,2,44_80,0,,26 - 3
961 kg (120.13 kg),26 ans,26 ans,203 cm,France : 73% (11/15) New Zealand : 13% (2/15) Australia : 7% (1/15) Samoa : 7% (1/15),France : 65% (15/23) New Zealand : 9% (2/23) Australia : 9% (2/23) Samoa : 9% (2/23) United-States : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse,910 kg (113.75 kg),30 ans,27 ans,202 cm,France : 53% (8/15) Fiji : 13% (2/15) Tonga : 7% (1/15) Samoa : 7% (1/15) Argentina : 7% (1/15) New Zealand : 7% (1/15) South Africa : 7% (1/15),France : 61% (14/23) Fiji : 9% (2/23) Tonga : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23) South Africa : 4% (1/23) Georgia : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Perpignan," Date :  Saturday, November 6, 2021 Kick Off : 14:45 Venue : Stade Ernest Wallon Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,5_40_66_44_80,2,28_32,2,26_56,1,10,3,40_45_68,1,29,37 - 15
916 kg (114.50 kg),26 ans,25 ans,199 cm,France : 73% (11/15) Georgia : 7% (1/15) Australia : 7% (1/15) New Zealand : 7% (1/15) England : 7% (1/15),France : 65% (15/23) South Africa : 13% (3/23) Georgia : 4% (1/23) Australia : 4% (1/23) New Zealand : 4% (1/23) England : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris,903 kg (112.88 kg),27 ans,26 ans,203 cm,France : 87% (13/15) England : 7% (1/15) Fiji : 7% (1/15),France : 83% (19/23) England : 9% (2/23) Fiji : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Montpellier," Date :  Saturday, November 6, 2021 Kick Off : 14:45 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,11_46_60_37,1,67,1,30,7,7_28_40_49_58_17_65,2,13_47,1,68,27 - 31
