match_date_,Home team,Away team,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,competition,round_stage,pkey,home_score,away_score,score_diff,home_pack_weight,away_pack_weight,home_forwards_ages,home_backs_ages,away_forwards_ages,away_backs_ages
2022-03-26,BATH,SALE,3.0,20_25_38,4.0,64_51_57_8,1.0,76,0.0,,3.0,20_26_39,2.0,65_9,premiership,pool stage,BATH_SALE_2022-03-26,24,24,0,924,925,26,27,26,25
2022-03-26,WASPS,NEWCASTLE,3.0,41_22_64,3.0,20_34_60,2.0,51_76,1.0,13,3.0,23_42_65,3.0,20_35_61,premiership,pool stage,WASPS_NEWCASTLE_2022-03-26,27,24,3,954,938,27,27,28,27
2022-03-26,LONDON IRISH,NORTHAMPTON,3.0,73_79_4,5.0,48_22_61_25_51,1.0,9,0.0,,2.0,74_79,5.0,23_26_48_52_62,premiership,pool stage,LONDON IRISH_NORTHAMPTON_2022-03-26,22,42,-20,920,937,29,25,29,26
2022-03-26,SARACENS,BRISTOL,3.0,39_9_44,3.0,36_3_22,2.0,26_31,2.0,34_63,3.0,11_40_45,1.0,3,premiership,pool stage,SARACENS_BRISTOL_2022-03-26,27,23,4,928,909,29,28,29,28
2022-03-26,TOULON,CLERMONT,4.0,40_16_54_47,3.0,25_79_60,2.0,8_13,1.0,10,3.0,17_40_55,2.0,61_79,top-14,pool stage,TOULON_CLERMONT_2022-03-26,32,22,10,958,899,29,26,27,27
2022-03-26,MONTPELLIER,BIARRITZ,4.0,22_50_29_78,3.0,25_4_39,3.0,53_64_73,1.0,8,4.0,23_30_51_79,2.0,5_26,top-14,pool stage,MONTPELLIER_BIARRITZ_2022-03-26,37,22,15,958,882,27,26,27,29
2022-03-26,BRIVE,CASTRES,3.0,22_54_80,0.0,,3.0,2_16_70,4.0,31_18_25_58,2.0,55_80,0.0,,top-14,pool stage,BRIVE_CASTRES_2022-03-26,28,12,16,941,914,28,26,28,28
2022-03-26,PAU,PERPIGNAN,3.0,5_11_48,3.0,69_77_27,2.0,24_33,1.0,22,3.0,6_12_49,2.0,78_28,top-14,pool stage,PAU_PERPIGNAN_2022-03-26,27,22,5,889,911,26,26,30,27
2022-03-26,LA ROCHELLE,RACING 92,1.0,78,0.0,,4.0,6_16_57_66,0.0,,1.0,79,0.0,,top-14,pool stage,LA ROCHELLE_RACING 92_2022-03-26,19,0,19,943,912,29,28,28,27
2022-03-26,PARIS,BORDEAUX,2.0,26_35,3.0,45_3_62,2.0,11_42,4.0,13_20_55_59,1.0,27,2.0,3_46,top-14,pool stage,PARIS_BORDEAUX_2022-03-26,18,31,-13,931,935,28,27,27,28
2022-03-26,ZEBRE,SCARLETS,3.0,54_76_57,6.0,50_60_28_21_33_70,1.0,25,1.0,14,3.0,58_56_77,4.0,22_30_33_61,urc,pool stage,ZEBRE_SCARLETS_2022-03-26,24,41,-17,905,919,26,25,27,24
2022-03-26,SHARKS,EDINBURGH,1.0,50,3.0,19_68_55,0.0,,0.0,,0.0,,3.0,21_56_69,urc,pool stage,SHARKS_EDINBURGH_2022-03-26,5,21,-16,924,931,29,26,27,26
2022-03-26,BULLS,DRAGONS,8.0,36_54_3_25_64_27_47_68,3.0,51_41_40,1.0,9,1.0,23,6.0,4_26_28_38_55_69,1.0,52,urc,pool stage,BULLS_DRAGONS_2022-03-26,55,20,35,920,908,28,26,25,25
2022-03-26,CARDIFF,GLASGOW,4.0,33_67_56_3,4.0,28_22_14_41,2.0,10_78,0.0,,3.0,34_57_68,4.0,15_23_30_42,urc,pool stage,CARDIFF_GLASGOW_2022-03-26,32,28,4,922,924,29,27,28,26
2022-03-26,CONNACHT,LEINSTER,1.0,38,7.0,71_55_13_63_66_76_52,1.0,21,0.0,,0.0,,5.0,14_53_56_71_77,urc,pool stage,CONNACHT_LEINSTER_2022-03-26,8,45,-37,881,915,26,27,27,25
2022-03-27,TOULOUSE,LYON,3.0,9_4_73,1.0,48,4.0,17_40_57_78,4.0,7_20_36_42,0.0,,1.0,49,top-14,pool stage,TOULOUSE_LYON_2022-03-27,27,19,8,961,897,26,26,29,27
2022-03-27,EXETER,LEICESTER,2.0,54_71,3.0,6_45_30,1.0,75,1.0,63,2.0,55_71,2.0,31_46,premiership,pool stage,EXETER_LEICESTER_2022-03-27,17,22,-5,940,950,27,26,26,27
2022-04-01,SHARKS,DRAGONS,4.0,29_34_47_67,0.0,,3.0,7_12_18,1.0,15,4.0,30_36_49_68,0.0,,urc,pool stage,SHARKS_DRAGONS_2022-04-01,51,3,48,945,920,26,27,27,26
2022-04-01,SALE,SARACENS,0.0,,2.0,36_70,4.0,9_20_63_80,2.0,43_55,0.0,,1.0,72,premiership,pool stage,SALE_SARACENS_2022-04-01,12,18,-6,923,944,26,26,28,28
2022-04-01,GLASGOW,ZEBRE,6.0,9_3_42_62_23_33,2.0,40_78,0.0,,0.0,,5.0,4_10_25_33_63,1.0,78,urc,pool stage,GLASGOW_ZEBRE_2022-04-01,40,12,28,896,925,27,26,26,24
2022-04-02,BULLS,ULSTER,4.0,66_43_55_75,1.0,63,2.0,23_52,3.0,10_30_35,4.0,43_56_67_76,1.0,64,urc,pool stage,BULLS_ULSTER_2022-04-02,34,16,18,911,924,25,26,29,25
2022-04-02,BENETTON,CONNACHT,2.0,68_48,3.0,18_0_75,1.0,8,0.0,,2.0,49_70,3.0,1_19_76,urc,pool stage,BENETTON_CONNACHT_2022-04-02,17,21,-4,893,892,27,26,27,27
2022-04-02,SCARLETS,CARDIFF,4.0,44_20_31_51,2.0,77_12,3.0,6_49_73,2.0,3_28,3.0,21_44_52,2.0,14_78,urc,pool stage,SCARLETS_CARDIFF_2022-04-02,35,20,15,920,928,27,26,27,29
2022-04-02,BIARRITZ,PAU,2.0,48_53,5.0,12_23_62_58_66,0.0,,3.0,2_21_37,1.0,49,4.0,13_24_60_63,top-14,pool stage,BIARRITZ_PAU_2022-04-02,19,42,-23,882,899,27,30,26,26
2022-04-02,NORTHAMPTON,BRISTOL,5.0,34_24_60_27_54,4.0,37_31_71_6,2.0,13_51,0.0,,4.0,25_27_35_55,1.0,38,premiership,pool stage,NORTHAMPTON_BRISTOL_2022-04-02,39,22,17,937,907,29,26,30,27
2022-04-02,WORCESTER,NEWCASTLE,1.0,69,6.0,4_65_51_31_40_78,0.0,,1.0,43,0.0,,6.0,5_32_42_52_66_80,premiership,pool stage,WORCESTER_NEWCASTLE_2022-04-02,10,45,-35,942,930,28,25,28,26
2022-04-02,GLOUCESTER,WASPS,1.0,53,3.0,51_65_44,3.0,14_36_58,1.0,79,0.0,,3.0,45_52_67,premiership,pool stage,GLOUCESTER_WASPS_2022-04-02,21,27,-6,908,958,28,28,27,27
2022-04-02,EXETER,BATH,6.0,40_37_13_71_64_75,3.0,19_11_31,0.0,,1.0,26,6.0,15_64_72_76_38_42,2.0,12_32,premiership,pool stage,EXETER_BATH_2022-04-02,42,22,20,947,932,28,26,27,26
2022-04-02,STORMERS,OSPREYS,4.0,8_4_26_53,0.0,,1.0,39,2.0,2_17,3.0,5_9_55,1.0,81,urc,pool stage,STORMERS_OSPREYS_2022-04-02,29,13,16,931,922,27,26,27,27
2022-04-02,MUNSTER,LEINSTER,1.0,62,4.0,47_73_15_57,4.0,12_20_27_37,4.0,9_25_42_54,1.0,63,1.0,59,urc,pool stage,MUNSTER_LEINSTER_2022-04-02,19,34,-15,913,922,28,26,29,27
2022-04-02,BORDEAUX,LA ROCHELLE,0.0,,2.0,30_17,5.0,4_13_24_34_76,2.0,50_80,0.0,,0.0,,top-14,pool stage,BORDEAUX_LA ROCHELLE_2022-04-02,15,16,-1,950,949,28,28,30,28
2022-04-02,CLERMONT,BRIVE,5.0,32_44_77_55_3,2.0,51_9,2.0,13_28,0.0,,5.0,4_33_45_56_78,0.0,,top-14,pool stage,CLERMONT_BRIVE_2022-04-02,41,10,31,914,945,25,26,25,26
2022-04-02,CASTRES,TOULOUSE,1.0,51,2.0,46_63,3.0,35_57_80,1.0,12,1.0,51,0.0,,top-14,pool stage,CASTRES_TOULOUSE_2022-04-02,19,13,6,929,939,27,28,29,25
2022-04-02,PERPIGNAN,MONTPELLIER,1.0,55,2.0,31_74,2.0,8_25,3.0,22_40_79,1.0,57,2.0,32_76,top-14,pool stage,PERPIGNAN_MONTPELLIER_2022-04-02,13,23,-10,895,928,30,28,28,26
2022-04-02,LIONS,EDINBURGH,2.0,51_29,0.0,,1.0,67,2.0,28_63,1.0,52,0.0,,urc,pool stage,LIONS_EDINBURGH_2022-04-02,15,9,6,936,915,25,23,29,26
2022-04-02,LYON,TOULON,1.0,5,5.0,33_76_48_60_43,1.0,21,4.0,3_13_52_80,1.0,6,3.0,49_61_77,top-14,pool stage,LYON_TOULON_2022-04-02,10,43,-33,903,931,26,29,28,26
2022-04-03,RACING 92,PARIS,7.0,5_54_67_71_35_43_60,2.0,15_62,2.0,13_52,2.0,4_9,6.0,6_44_54_61_69_72,2.0,16_64,top-14,pool stage,RACING 92_PARIS_2022-04-03,53,20,33,883,914,27,28,26,26
2022-04-03,LONDON IRISH,HARLEQUINS,2.0,13_73,7.0,17_39_45_66_31_36_77,0.0,,0.0,,2.0,14_73,3.0,18_46_67,premiership,pool stage,LONDON IRISH_HARLEQUINS_2022-04-03,14,41,-27,921,921,28,25,27,26
2022-04-09,STORMERS,BULLS,1.0,42,2.0,73_50,3.0,26_55_60,1.0,14,1.0,43,2.0,51_74,urc,pool stage,STORMERS_BULLS_2022-04-09,19,17,2,897,911,28,26,25,26
2022-04-09,CARDIFF,SCARLETS,2.0,11_2,6.0,40_58_42_72_77_76,0.0,,0.0,,2.0,4_12,6.0,42_44_59_73_76_78,urc,pool stage,CARDIFF_SCARLETS_2022-04-09,14,49,-35,921,929,28,26,27,26
2022-04-09,SHARKS,LIONS,4.0,59_6_10_69,1.0,75,3.0,30_48_80,1.0,21,4.0,7_11_61_70,1.0,76,urc,pool stage,SHARKS_LIONS_2022-04-09,37,10,27,924,901,28,26,26,24
2022-04-16,SCARLETS,DRAGONS,3.0,25_59_41,5.0,31_42_11_71_74,1.0,16,1.0,79,2.0,26_54,5.0,11_32_43_73_75,urc,pool stage,SCARLETS_DRAGONS_2022-04-16,27,38,-11,911,914,27,26,26,25
2022-04-22,BRISTOL,GLOUCESTER,4.0,2_6_67_78,4.0,14_27_23_73,1.0,10,0.0,,3.0,3_7_68,4.0,15_24_28_74,premiership,pool stage,BRISTOL_GLOUCESTER_2022-04-22,29,28,1,914,911,29,26,29,27
2022-04-22,ULSTER,MUNSTER,2.0,46_74,2.0,21_27,1.0,7,4.0,11_43_59_79,2.0,48_74,1.0,22,urc,pool stage,ULSTER_MUNSTER_2022-04-22,17,24,-7,908,909,30,26,26,27
2022-04-22,EDINBURGH,ZEBRE,4.0,51_38_0_60,3.0,41_34_73,1.0,77,0.0,,3.0,1_40_52,2.0,42_74,urc,pool stage,EDINBURGH_ZEBRE_2022-04-22,29,26,3,929,944,27,26,25,25
2022-04-22,STORMERS,GLASGOW,4.0,79_52_55_34,1.0,18,2.0,30_38,0.0,,3.0,35_56_81,1.0,19,urc,pool stage,STORMERS_GLASGOW_2022-04-22,32,7,25,936,926,27,26,27,26
2022-04-22,NEWCASTLE,LONDON IRISH,2.0,18_43,6.0,28_23_37_61_15_72,0.0,,0.0,,2.0,19_44,6.0,16_24_29_38_61_73,premiership,pool stage,NEWCASTLE_LONDON IRISH_2022-04-22,14,42,-28,914,940,28,26,29,26
2022-04-23,LA ROCHELLE,PERPIGNAN,4.0,40_70_42_12,2.0,14_44,2.0,26_63,2.0,28_60,3.0,13_40_72,0.0,,top-14,pool stage,LA ROCHELLE_PERPIGNAN_2022-04-23,32,16,16,934,905,28,27,28,29
2022-04-23,BRIVE,LYON,2.0,14_68,1.0,43,1.0,18,7.0,14_20_22_32_36_49_80,2.0,13_69,1.0,44,top-14,pool stage,BRIVE_LYON_2022-04-23,17,31,-14,933,923,27,26,29,27
2022-04-23,DRAGONS,SCARLETS,3.0,34_60_49,6.0,28_11_75_14_79_65,0.0,,0.0,,2.0,34_61,4.0,15_66_76_81,urc,pool stage,DRAGONS_SCARLETS_2022-04-23,19,38,-19,922,932,25,26,27,27
2022-04-23,BULLS,BENETTON,6.0,58_24_73_40_48_79,2.0,10_75,2.0,46_68,5.0,6_18_32_44_64,5.0,41_49_60_74_80,2.0,11_76,urc,pool stage,BULLS_BENETTON_2022-04-23,46,29,17,911,909,25,26,26,26
2022-04-23,PARIS,PAU,3.0,16_6_61,2.0,68_72,2.0,55_75,2.0,21_57,0.0,,1.0,73,top-14,pool stage,PARIS_PAU_2022-04-23,21,18,3,923,893,27,26,28,26
2022-04-23,CASTRES,CLERMONT,0.0,,0.0,,4.0,19_24_65_80,0.0,,0.0,,0.0,,top-14,pool stage,CASTRES_CLERMONT_2022-04-23,12,0,12,914,897,26,29,27,27
2022-04-23,WASPS,WORCESTER,6.0,3_52_31_63_77_82,2.0,69_47,1.0,28,0.0,,4.0,4_54_65_82,1.0,48,premiership,pool stage,WASPS_WORCESTER_2022-04-23,41,12,29,956,930,27,27,28,25
2022-04-23,RACING 92,BIARRITZ,5.0,53_45_69_58_71,1.0,18,3.0,6_27_42,0.0,,3.0,46_59_72,1.0,19,top-14,pool stage,RACING 92_BIARRITZ_2022-04-23,40,7,33,897,885,26,27,27,29
2022-04-23,TOULON,TOULOUSE,1.0,73,0.0,,4.0,18_32_59_66,4.0,7_16_35_77,1.0,73,0.0,,top-14,pool stage,TOULON_TOULOUSE_2022-04-23,19,15,4,939,968,29,26,26,27
2022-04-23,LIONS,CONNACHT,4.0,53_65_69_39,2.0,2_61,2.0,19_46,4.0,42_50_59_74,2.0,54_70,2.0,2_62,urc,pool stage,LIONS_CONNACHT_2022-04-23,30,33,-3,895,886,25,25,26,27
2022-04-23,CARDIFF,OSPREYS,0.0,,3.0,53_60_65,2.0,27_43,1.0,47,0.0,,2.0,60_54,urc,pool stage,CARDIFF_OSPREYS_2022-04-23,6,22,-16,937,913,27,28,26,28
2022-04-23,SHARKS,LEINSTER,4.0,47_64_38_19,2.0,16_35,0.0,,3.0,27_42_52,4.0,20_40_49_65,2.0,17_36,urc,pool stage,SHARKS_LEINSTER_2022-04-23,28,23,5,951,920,28,26,24,24
2022-04-23,BATH,NORTHAMPTON,4.0,54_56_31_22,5.0,44_64_16_68_80,1.0,41,0.0,,4.0,55_57_24_32,2.0,18_69,premiership,pool stage,BATH_NORTHAMPTON_2022-04-23,31,36,-5,910,929,27,27,28,26
2022-04-23,HARLEQUINS,LEICESTER,3.0,3_11_74,3.0,27_7_57,3.0,34_65_80,1.0,72,1.0,3,1.0,7,premiership,pool stage,HARLEQUINS_LEICESTER_2022-04-23,26,20,6,918,949,28,26,27,31
2022-04-24,MONTPELLIER,BORDEAUX,1.0,75,1.0,5,5.0,4_46_57_64_69,6.0,16_27_35_52_74_80,1.0,75,0.0,,top-14,pool stage,MONTPELLIER_BORDEAUX_2022-04-24,22,23,-1,920,926,27,28,29,26
2022-04-24,SARACENS,EXETER,4.0,68_45_56_13,3.0,27_33_77,4.0,9_43_51_63,1.0,5,3.0,14_46_70,2.0,34_78,premiership,pool stage,SARACENS_EXETER_2022-04-24,38,22,16,944,933,28,29,27,26
2022-04-29,BULLS,GLASGOW,4.0,58_8_42_61,1.0,73,1.0,27,1.0,20,3.0,9_43_58,1.0,73,urc,pool stage,BULLS_GLASGOW_2022-04-29,29,17,12,906,915,26,27,29,26
2022-04-29,NORTHAMPTON,HARLEQUINS,4.0,10_4_24_35,4.0,44_51_6_32,2.0,58_76,1.0,16,3.0,5_11_36,4.0,7_32_45_52,premiership,pool stage,NORTHAMPTON_HARLEQUINS_2022-04-29,32,31,1,935,944,28,26,27,26
2022-04-29,SALE,NEWCASTLE,4.0,17_36_41_67,4.0,8_32_44_80,0.0,,1.0,41,5.0,18_37_42_55_68,2.0,33_81,premiership,pool stage,SALE_NEWCASTLE_2022-04-29,35,27,8,928,917,26,25,29,27
2022-04-29,MUNSTER,CARDIFF,5.0,39_5_25_62_76,3.0,1_55_11,3.0,18_32_60,0.0,,4.0,7_26_41_63,3.0,3_13_56,urc,pool stage,MUNSTER_CARDIFF_2022-04-29,42,21,21,904,939,27,26,27,27
2022-04-30,CLERMONT,PARIS,4.0,39_13_29_76,4.0,34_68_46_50,1.0,23,0.0,,3.0,14_30_77,3.0,47_51_69,top-14,pool stage,CLERMONT_PARIS_2022-04-30,29,26,3,907,922,26,28,27,26
2022-04-30,WORCESTER,SARACENS,1.0,76,6.0,13_17_4_40_55_70,3.0,12_25_38,0.0,,1.0,77,4.0,5_42_56_71,premiership,pool stage,WORCESTER_SARACENS_2022-04-30,16,38,-22,928,931,28,27,27,28
2022-04-30,GLOUCESTER,BATH,10.0,76_58_40_48_11_28_34_40_74_65,0.0,,0.0,,0.0,,7.0,12_36_41_49_60_67_77,0.0,,premiership,pool stage,GLOUCESTER_BATH_2022-04-30,64,0,64,915,906,29,27,28,26
2022-04-30,LEICESTER,BRISTOL,8.0,66_35_73_41_3_23_27_57,4.0,71_76_8_32,2.0,7_48,0.0,,5.0,24_28_42_57_67,3.0,9_72_77,premiership,pool stage,LEICESTER_BRISTOL_2022-04-30,56,26,30,929,915,28,29,30,25
2022-04-30,EDINBURGH,ULSTER,1.0,67,1.0,13,1.0,42,3.0,19_35_48,1.0,68,1.0,14,urc,pool stage,EDINBURGH_ULSTER_2022-04-30,10,16,-6,914,933,29,27,29,25
2022-04-30,TOULOUSE,LA ROCHELLE,2.0,18_6,1.0,4,3.0,34_50_73,2.0,31_39,2.0,7_19,1.0,5,top-14,pool stage,TOULOUSE_LA ROCHELLE_2022-04-30,23,16,7,952,907,27,27,27,29
2022-04-30,OSPREYS,SCARLETS,8.0,48_53_26_44_68_57_78_15,5.0,19_23_33_74_71,0.0,,1.0,7,7.0,17_27_46_55_58_69_79,4.0,20_24_34_71,urc,pool stage,OSPREYS_SCARLETS_2022-04-30,54,36,18,913,932,26,28,27,27
2022-04-30,ZEBRE,DRAGONS,2.0,23_74,2.0,58_54,2.0,11_15,2.0,5_14,0.0,,1.0,58,urc,pool stage,ZEBRE_DRAGONS_2022-04-30,23,18,5,931,923,27,25,24,26
2022-04-30,LIONS,BENETTON,5.0,13_41_61_40_52,4.0,83_30_24_37,2.0,1_67,0.0,,3.0,41_42_62,3.0,25_30_85,urc,pool stage,LIONS_BENETTON_2022-04-30,37,29,8,936,898,25,25,26,26
2022-04-30,LYON,MONTPELLIER,5.0,56_22_4_60_66,2.0,32_79,4.0,20_28_40_51,2.0,44_17,3.0,23_57_62,2.0,33_80,top-14,pool stage,LYON_MONTPELLIER_2022-04-30,43,20,23,942,936,27,27,27,27
2022-04-30,BIARRITZ,CASTRES,1.0,52,7.0,77_26_79_14_46_31_73,2.0,4_12,1.0,9,1.0,54,5.0,15_27_48_75_78,top-14,pool stage,BIARRITZ_CASTRES_2022-04-30,13,48,-35,882,939,27,29,28,29
2022-04-30,PERPIGNAN,BRIVE,3.0,30_47_14,1.0,4,2.0,27_51,1.0,28,3.0,15_30_48,1.0,5,top-14,pool stage,PERPIGNAN_BRIVE_2022-04-30,27,10,17,905,949,30,28,28,26
2022-04-30,PAU,RACING 92,2.0,1_27,5.0,32_40_61_69_78,3.0,20_7_47,3.0,9_14_67,1.0,28,4.0,32_40_62_70,top-14,pool stage,PAU_RACING 92_2022-04-30,21,42,-21,897,908,26,27,26,28
2022-04-30,STORMERS,LEINSTER,2.0,52_44,1.0,59,1.0,15,2.0,17_19,0.0,,1.0,60,urc,pool stage,STORMERS_LEINSTER_2022-04-30,20,13,7,918,895,27,28,24,23
2022-04-30,SHARKS,CONNACHT,5.0,48_76_23_53_44,2.0,26_35,2.0,14_73,3.0,7_20_31,5.0,25_45_49_54_77,1.0,36,urc,pool stage,SHARKS_CONNACHT_2022-04-30,41,21,20,951,894,28,26,29,26
2022-05-01,BORDEAUX,TOULON,0.0,,2.0,27_61,3.0,2_31_35,5.0,14_22_40_67_73,0.0,,2.0,28_62,top-14,pool stage,BORDEAUX_TOULON_2022-05-01,16,29,-13,926,946,29,26,30,25
2022-05-01,LONDON IRISH,WASPS,4.0,67_76_17_24,5.0,13_34_29_46_58,0.0,,3.0,41_55_79,5.0,18_25_68_73_77,4.0,15_30_35_59,premiership,pool stage,LONDON IRISH_WASPS_2022-05-01,42,42,0,924,962,29,26,27,28
2022-05-06,CARDIFF,ZEBRE,5.0,4_9_80_20_36,2.0,70_46,0.0,,0.0,,5.0,5_10_21_37_81,2.0,46_71,urc,pool stage,CARDIFF_ZEBRE_2022-05-06,42,14,28,923,920,27,26,27,25
2022-05-08,OSPREYS,DRAGONS,7.0,17_25_37_53_69_31_66,4.0,22_5_8_79,1.0,1,1.0,20,6.0,27_31_38_53_67_70,4.0,6_9_23_79,urc,pool stage,OSPREYS_DRAGONS_2022-05-08,50,31,19,913,914,26,30,26,26
2022-05-13,DRAGONS,CARDIFF,2.0,39_63,1.0,31,2.0,24_74,4.0,2_45_68_72,1.0,40,1.0,32,urc,pool stage,DRAGONS_CARDIFF_2022-05-13,18,19,-1,916,923,26,27,27,27
2022-05-14,BENETTON,ZEBRE,5.0,78_16_0_41_55,2.0,19_59,2.0,47_72,1.0,34,4.0,2_17_43_56,2.0,20_60,urc,pool stage,BENETTON_ZEBRE_2022-05-14,39,17,22,880,916,24,26,26,24
2022-05-20,WASPS,SALE,1.0,22,1.0,45,0.0,,3.0,29_37_62,1.0,23,1.0,46,premiership,pool stage,WASPS_SALE_2022-05-20,7,16,-9,958,922,27,28,27,27
2022-05-20,BRISTOL,EXETER,6.0,21_62_51_74_32_46,5.0,82_34_58_56_26,0.0,,0.0,,5.0,22_32_48_52_63,4.0,27_36_57_59,premiership,pool stage,BRISTOL_EXETER_2022-05-20,40,33,7,933,959,31,26,29,25
2022-05-20,OSPREYS,BULLS,4.0,37_56_78_77,6.0,19_3_46_61_64_41,1.0,32,0.0,,4.0,37_57_77_79,4.0,20_42_47_63,urc,pool stage,OSPREYS_BULLS_2022-05-20,31,38,-7,913,911,26,30,25,25
2022-05-20,ULSTER,SHARKS,3.0,43_64_26,3.0,75_61_78,1.0,16,0.0,,3.0,27_44_65,1.0,62,urc,pool stage,ULSTER_SHARKS_2022-05-20,24,21,3,915,925,29,25,28,25
2022-05-20,BENETTON,CARDIFF,10.0,70_72_18_12_31_54_15_49_67_76,3.0,36_44_60,1.0,24,0.0,,8.0,13_17_19_32_56_70_73_78,3.0,37_45_61,urc,pool stage,BENETTON_CARDIFF_2022-05-20,69,21,48,883,946,25,26,28,25
2022-05-21,SARACENS,NORTHAMPTON,5.0,49_59_40_45_67,5.0,80_38_70_77_56,3.0,1_11_41,1.0,34,4.0,41_46_60_68,5.0,39_57_77_81_70,premiership,pool stage,SARACENS_NORTHAMPTON_2022-05-21,42,38,4,942,924,28,29,27,27
2022-05-21,LEINSTER,MUNSTER,3.0,1_22_53,3.0,11_40_16,3.0,8_45_70,2.0,48_60,2.0,22_54,2.0,16_41,urc,pool stage,LEINSTER_MUNSTER_2022-05-21,35,25,10,892,907,25,25,26,27
2022-05-21,EDINBURGH,GLASGOW,3.0,44_29_62,1.0,67,3.0,14_38_53,2.0,20_36,2.0,30_64,0.0,,urc,pool stage,EDINBURGH_GLASGOW_2022-05-21,28,11,17,910,913,29,27,29,25
2022-05-21,SCARLETS,STORMERS,2.0,70_6,4.0,37_13_41_79,3.0,3_16_27,0.0,,1.0,7,3.0,14_38_42,urc,pool stage,SCARLETS_STORMERS_2022-05-21,21,26,-5,922,917,28,27,27,27
2022-05-21,CONNACHT,ZEBRE,4.0,16_25_6_48,3.0,77_41_66,0.0,,1.0,3,1.0,26,1.0,78,urc,pool stage,CONNACHT_ZEBRE_2022-05-21,22,20,2,892,904,26,26,25,24
2022-05-21,DRAGONS,LIONS,1.0,21,3.0,52_44_28,2.0,31_41,0.0,,0.0,,3.0,29_45_52,urc,pool stage,DRAGONS_LIONS_2022-05-21,11,21,-10,883,898,26,26,25,24
2022-05-21,NEWCASTLE,LEICESTER,1.0,49,3.0,13_68_78,0.0,,2.0,20_62,0.0,,3.0,14_69_78,premiership,pool stage,NEWCASTLE_LEICESTER_2022-05-21,5,27,-22,936,939,28,27,26,28
2022-05-21,BRIVE,TOULOUSE,1.0,77,2.0,10_71,1.0,50,4.0,26_63_66_80,0.0,,2.0,11_72,top-14,pool stage,BRIVE_TOULOUSE_2022-05-21,8,26,-18,961,924,27,26,28,25
2022-05-21,MONTPELLIER,RACING 92,1.0,13,0.0,,5.0,7_40_57_61_75,2.0,5_72,1.0,14,0.0,,top-14,pool stage,MONTPELLIER_RACING 92_2022-05-21,22,13,9,927,884,28,27,28,27
2022-05-21,BATH,LONDON IRISH,2.0,33_35,4.0,40_49_6_19,2.0,56_73,0.0,,3.0,34_36_64,2.0,41_51,premiership,pool stage,BATH_LONDON IRISH_2022-05-21,27,24,3,915,934,27,27,28,25
2022-05-21,LA ROCHELLE,PARIS,4.0,65_33_78_25,1.0,56,2.0,32_44,2.0,22_38,3.0,34_67_79,1.0,57,top-14,pool stage,LA ROCHELLE_PARIS_2022-05-21,32,13,19,896,961,29,26,26,28
2022-05-21,BIARRITZ,CLERMONT,1.0,65,4.0,45_39_76_61,1.0,24,0.0,,0.0,,3.0,40_46_62,top-14,pool stage,BIARRITZ_CLERMONT_2022-05-21,8,26,-18,886,910,30,27,26,27
2022-05-21,BORDEAUX,LYON,4.0,46_52_62_69,0.0,,3.0,9_17_43,1.0,7,4.0,47_53_63_70,0.0,,top-14,pool stage,BORDEAUX_LYON_2022-05-21,42,10,32,936,892,29,28,30,26
2022-05-21,HARLEQUINS,GLOUCESTER,4.0,16_68_48_59,3.0,18_11_30,0.0,,0.0,,4.0,17_48_60_69,3.0,12_20_32,premiership,pool stage,HARLEQUINS_GLOUCESTER_2022-05-21,28,24,4,944,919,27,26,30,26
2022-05-21,TOULON,PAU,5.0,22_58_31_80_67,2.0,73_47,2.0,4_14,2.0,19_25,3.0,23_33_68,2.0,48_74,top-14,pool stage,TOULON_PAU_2022-05-21,37,20,17,909,914,27,26,26,27
2022-05-22,CASTRES,PERPIGNAN,2.0,72_8,0.0,,3.0,4_17_43,4.0,13_22_26_33,1.0,74,0.0,,top-14,pool stage,CASTRES_PERPIGNAN_2022-05-22,28,12,16,914,921,26,29,32,27
2022-06-03,ULSTER,MUNSTER,5.0,42_9_60_24_32,3.0,18_52_69,1.0,56,0.0,,4.0,10_25_43_61,1.0,18,urc,Quarter-finals,ULSTER_MUNSTER_2022-06-03,36,17,19,915,898,29,26,27,28
2022-06-04,STORMERS,EDINBURGH,3.0,53_43_2,2.0,14_55,3.0,11_51_68,1.0,7,2.0,3_44,2.0,16_56,urc,Quarter-finals,STORMERS_EDINBURGH_2022-06-04,28,17,11,917,910,27,26,29,27
2022-06-04,LEINSTER,GLASGOW,12.0,14_38_23_42_53_68_55_18_63_76_47_70,2.0,4_59,0.0,,0.0,,8.0,16_19_24_43_48_54_69_70,2.0,5_60,urc,Quarter-finals,LEINSTER_GLASGOW_2022-06-04,76,14,62,912,922,25,28,29,27
2022-06-04,BULLS,SHARKS,3.0,44_12_50,3.0,15_57_74,2.0,19_32,2.0,4_39,3.0,13_45_51,3.0,16_59_75,urc,Quarter-finals,BULLS_SHARKS_2022-06-04,30,27,3,906,942,26,25,28,26
