Home Pack weight (average),Home Forwards average age,Home Backs average age,Home Tallest player,Home Differents nationalities for starters,Home Differents nationalities for all the team,Home JIFF players  ( read JIFF study in Top 14 ),Home team,Away Pack weight (average),Away Forwards average age,Away Backs average age,Away Tallest player,Away Differents nationalities for starters,Away Differents nationalities for all the team,Away JIFF players  ( read JIFF study in Top 14 ),Away team,meta,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,match_result
939 kg (117.38 kg),29 ans,27 ans,200 cm,France : 73% (11/15) South Africa : 13% (2/15) Argentina : 7% (1/15) Georgia : 7% (1/15),France : 57% (13/23) South Africa : 9% (2/23) Argentina : 4% (1/23) Georgia : 4% (1/23) Namibia : 4% (1/23) Uruguay : 4% (1/23) Samoa : 4% (1/23) Fiji : 4% (1/23) England : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bayonne,915 kg (114.38 kg),26 ans,26 ans,201 cm,France : 53% (8/15) South Africa : 27% (4/15) England : 7% (1/15) Italy : 7% (1/15) New Zealand : 7% (1/15),France : 57% (13/23) South Africa : 17% (4/23) England : 9% (2/23) Italy : 4% (1/23) New Zealand : 4% (1/23) Canada : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Montpellier," Date :  Saturday, April 22, 2023 Kick Off : 17:00 Venue : Stade Jean Dauger Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,57_26_36,4,52_66_69_60,3,6_40_49,2,5_12,3,26_37_57,2,53_66,33 - 30
921 kg (115.13 kg),28 ans,26 ans,199 cm,Argentina : 27% (4/15) France : 27% (4/15) South Africa : 13% (2/15) Tonga : 7% (1/15) Samoa : 7% (1/15) England : 7% (1/15) Ireland : 7% (1/15) Fiji : 7% (1/15),France : 35% (8/23) Argentina : 17% (4/23) South Africa : 9% (2/23) Ireland : 9% (2/23) Fiji : 9% (2/23) Tonga : 4% (1/23) Samoa : 4% (1/23) England : 4% (1/23) Georgia : 4% (1/23) Italy : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Brive,900 kg (112.50 kg),26 ans,28 ans,205 cm,France : 27% (4/15) Fiji : 20% (3/15) Australia : 13% (2/15) England : 13% (2/15) Argentina : 7% (1/15) Georgia : 7% (1/15) New Zealand : 7% (1/15) Samoa : 7% (1/15),France : 39% (9/23) Fiji : 13% (3/23) Argentina : 9% (2/23) Australia : 9% (2/23) England : 9% (2/23) Tonga : 9% (2/23) Georgia : 4% (1/23) New Zealand : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau," Date :  Saturday, April 22, 2023 Kick Off : 17:00 Venue : Stadium Municipal Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,25,1,34,5,7_13_17_64_78,1,37,1,26,2,35_69,22 - 17
924 kg (115.50 kg),29 ans,28 ans,200 cm,France : 47% (7/15) Fiji : 20% (3/15) Australia : 7% (1/15) Canada : 7% (1/15) New Zealand : 7% (1/15) Uruguay : 7% (1/15) Argentina : 7% (1/15),France : 52% (12/23) Fiji : 22% (5/23) Australia : 4% (1/23) Canada : 4% (1/23) New Zealand : 4% (1/23) Uruguay : 4% (1/23) Argentina : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres,924 kg (115.50 kg),28 ans,28 ans,202 cm,France : 40% (6/15) Fiji : 13% (2/15) Cameroon : 7% (1/15) Georgia : 7% (1/15) Samoa : 7% (1/15) South Africa : 7% (1/15) Argentina : 7% (1/15) Wales : 7% (1/15) New Zealand : 7% (1/15),France : 57% (13/23) Fiji : 9% (2/23) Cameroon : 4% (1/23) Georgia : 4% (1/23) Samoa : 4% (1/23) South Africa : 4% (1/23) Argentina : 4% (1/23) Wales : 4% (1/23) New Zealand : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon," Date :  Saturday, April 22, 2023 Kick Off : 17:00 Venue : Stade Pierre Fabre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,48_6_68,0,,4,3_20_46_64,6,29_33_56_62_40_53,2,50_70,0,,31 - 18
943 kg (117.88 kg),28 ans,26 ans,199 cm,France : 60% (9/15) Australia : 13% (2/15) Fiji : 13% (2/15) Argentina : 7% (1/15) Germany : 7% (1/15),France : 57% (13/23) South Africa : 13% (3/23) Australia : 9% (2/23) Fiji : 9% (2/23) Argentina : 4% (1/23) Germany : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris,924 kg (115.50 kg),25 ans,24 ans,200 cm,France : 60% (9/15) United-States : 7% (1/15) Ireland : 7% (1/15) South Africa : 7% (1/15) Samoa : 7% (1/15) Argentina : 7% (1/15) Fiji : 7% (1/15),France : 70% (16/23) United-States : 4% (1/23) Ireland : 4% (1/23) South Africa : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) Fiji : 4% (1/23) Spain : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Toulouse," Date :  Saturday, April 22, 2023 Kick Off : 21:05 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,11,1,11,4,26_43_48_78,1,19,1,8,1,12,19 - 10
943 kg (117.88 kg),28 ans,28 ans,202 cm,France : 67% (10/15) England : 13% (2/15) New Zealand : 7% (1/15) Australia : 7% (1/15) Argentina : 7% (1/15),France : 57% (13/23) England : 9% (2/23) New Zealand : 9% (2/23) Australia : 4% (1/23) Argentina : 4% (1/23) Georgia : 4% (1/23) South Africa : 4% (1/23) Congo : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux,935 kg (116.88 kg),28 ans,29 ans,200 cm,France : 47% (7/15) New Zealand : 20% (3/15) Fiji : 13% (2/15) Georgia : 7% (1/15) South Africa : 7% (1/15) Australia : 7% (1/15),France : 52% (12/23) New Zealand : 17% (4/23) Fiji : 9% (2/23) Australia : 9% (2/23) Georgia : 4% (1/23) South Africa : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Lyon," Date :  Sunday, April 23, 2023 Kick Off : 21:05 Venue : Jacques Chaban-Delmas Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,69_73,0,,3,26_45_51,3,15_39_65,2,70_74,0,,23 - 9
901 kg (112.63 kg),29 ans,27 ans,198 cm,France : 53% (8/15) Fiji : 13% (2/15) South Africa : 7% (1/15) Samoa : 7% (1/15) Tonga : 7% (1/15) New Zealand : 7% (1/15) Australia : 7% (1/15),France : 65% (15/23) Fiji : 9% (2/23) South Africa : 4% (1/23) Samoa : 4% (1/23) Tonga : 4% (1/23) New Zealand : 4% (1/23) Australia : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Clermont,902 kg (112.75 kg),26 ans,26 ans,199 cm,France : 67% (10/15) Australia : 7% (1/15) Georgia : 7% (1/15) Germany : 7% (1/15) South Africa : 7% (1/15) Fiji : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) Georgia : 9% (2/23) Australia : 4% (1/23) Germany : 4% (1/23) Fiji : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Paris," Date :  Saturday, May 6, 2023 Kick Off : 15:00 Venue : Parc des Sports Marcel Michelin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,35_18_80_67,1,6,2,58_77,3,12_22_39,3,18_68_80,1,7,32 - 16
910 kg (113.75 kg),26 ans,26 ans,203 cm,France : 60% (9/15) England : 13% (2/15) United-States : 7% (1/15) Italy : 7% (1/15) New Zealand : 7% (1/15) South Africa : 7% (1/15),France : 61% (14/23) England : 9% (2/23) South Africa : 9% (2/23) United-States : 4% (1/23) Italy : 4% (1/23) New Zealand : 4% (1/23) Canada : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Montpellier,921 kg (115.13 kg),28 ans,28 ans,199 cm,Argentina : 27% (4/15) France : 27% (4/15) South Africa : 13% (2/15) Tonga : 7% (1/15) Samoa : 7% (1/15) England : 7% (1/15) Ireland : 7% (1/15) Fiji : 7% (1/15),France : 35% (8/23) Argentina : 17% (4/23) South Africa : 13% (3/23) Ireland : 9% (2/23) Fiji : 9% (2/23) Tonga : 4% (1/23) Samoa : 4% (1/23) England : 4% (1/23) Italy : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Brive," Date :  Saturday, May 6, 2023 Kick Off : 17:00 Venue : GGL Stadium Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,60_50_22_68,2,80_54,0,,2,44_71,3,51_61_69,2,55_80,26 - 27
928 kg (116.00 kg),27 ans,28 ans,200 cm,France : 60% (9/15) Fiji : 13% (2/15) Georgia : 7% (1/15) South Africa : 7% (1/15) Australia : 7% (1/15) New Zealand : 7% (1/15),France : 61% (14/23) Fiji : 9% (2/23) Australia : 9% (2/23) New Zealand : 9% (2/23) Georgia : 4% (1/23) South Africa : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Lyon,884 kg (110.50 kg),26 ans,27 ans,205 cm,France : 73% (11/15) Tonga : 7% (1/15) Fiji : 7% (1/15) Moldova : 7% (1/15) New Zealand : 7% (1/15),France : 78% (18/23) Fiji : 9% (2/23) Tonga : 4% (1/23) Moldova : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 20 / 23 (87%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Perpignan," Date :  Saturday, May 6, 2023 Kick Off : 17:00 Venue : Matmut Stadium Gerland Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,11_30_77_8,3,16_45_67,2,24_61,4,5_37_40_44,4,9_13_31_79,2,17_68,39 - 31
893 kg (111.63 kg),27 ans,28 ans,202 cm,France : 60% (9/15) Fiji : 13% (2/15) Georgia : 7% (1/15) South Africa : 7% (1/15) Scotland : 7% (1/15) Argentina : 7% (1/15),France : 65% (15/23) South Africa : 9% (2/23) Fiji : 9% (2/23) Georgia : 4% (1/23) Scotland : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Racing 92,910 kg (113.75 kg),28 ans,28 ans,198 cm,France : 73% (11/15) Argentina : 7% (1/15) South Africa : 7% (1/15) Fiji : 7% (1/15) England : 7% (1/15),France : 65% (15/23) South Africa : 9% (2/23) Argentina : 4% (1/23) Fiji : 4% (1/23) England : 4% (1/23) Namibia : 4% (1/23) Uruguay : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bayonne," Date :  Saturday, May 6, 2023 Kick Off : 17:00 Venue : Paris La Défense Arena Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",7,70_73_57_49_80_38_77,2,67_28,2,12_17,0,,7,40_50_59_71_74_79_80,2,29_67,55 - 14
876 kg (109.50 kg),29 ans,26 ans,195 cm,France : 40% (6/15) Argentina : 13% (2/15) Fiji : 13% (2/15) Tonga : 7% (1/15) New Zealand : 7% (1/15) Georgia : 7% (1/15) England : 7% (1/15) Samoa : 7% (1/15),France : 48% (11/23) Fiji : 13% (3/23) Argentina : 9% (2/23) Georgia : 9% (2/23) England : 9% (2/23) Tonga : 4% (1/23) New Zealand : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau,904 kg (113.00 kg),26 ans,28 ans,198 cm,France : 73% (11/15) Fiji : 13% (2/15) Australia : 7% (1/15) Argentina : 7% (1/15),France : 70% (16/23) Fiji : 13% (3/23) Australia : 4% (1/23) Argentina : 4% (1/23) Spain : 4% (1/23) Uruguay : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres," Date :  Saturday, May 6, 2023 Kick Off : 17:00 Venue : Stade du Hameau Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,55_22_6_63_74,0,,3,38_40_47,1,35,3,6_23_75,0,,40 - 3
949 kg (118.63 kg),31 ans,28 ans,202 cm,France : 40% (6/15) South Africa : 13% (2/15) New Zealand : 13% (2/15) Cameroon : 7% (1/15) Georgia : 7% (1/15) Samoa : 7% (1/15) Italy : 7% (1/15) Fiji : 7% (1/15),France : 52% (12/23) South Africa : 9% (2/23) New Zealand : 9% (2/23) Cameroon : 4% (1/23) Georgia : 4% (1/23) Samoa : 4% (1/23) Italy : 4% (1/23) Fiji : 4% (1/23) Wales : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 13 / 23 (57%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon,972 kg (121.50 kg),28 ans,28 ans,203 cm,France : 60% (9/15) New Zealand : 13% (2/15) South Africa : 13% (2/15) Argentina : 7% (1/15) Australia : 7% (1/15),France : 61% (14/23) New Zealand : 13% (3/23) South Africa : 13% (3/23) Argentina : 4% (1/23) Australia : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle," Date :  Saturday, May 6, 2023 Kick Off : 21:05 Venue : Orange Vélodrome Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,25,2,6_73,1,55,3,32_47_58,0,,2,6_75,8 - 23
944 kg (118.00 kg),28 ans,26 ans,208 cm,France : 67% (10/15) Australia : 13% (2/15) England : 7% (1/15) New Zealand : 7% (1/15) Argentina : 7% (1/15),France : 61% (14/23) Australia : 9% (2/23) Argentina : 9% (2/23) England : 4% (1/23) New Zealand : 4% (1/23) Ireland : 4% (1/23) South Africa : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse,950 kg (118.75 kg),28 ans,28 ans,202 cm,France : 60% (9/15) England : 13% (2/15) New Zealand : 13% (2/15) Australia : 7% (1/15) Argentina : 7% (1/15),France : 61% (14/23) England : 9% (2/23) New Zealand : 9% (2/23) Australia : 4% (1/23) Argentina : 4% (1/23) Georgia : 4% (1/23) South Africa : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux," Date :  Sunday, May 7, 2023 Kick Off : 21:05 Venue : Stadium de Toulouse Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,9_40_31_60,2,35_16,1,65,1,4,4,10_32_40_61,2,17_37,31 - 17
933 kg (116.63 kg),29 ans,28 ans,202 cm,France : 40% (6/15) Samoa : 13% (2/15) New Zealand : 13% (2/15) Georgia : 7% (1/15) Argentina : 7% (1/15) Australia : 7% (1/15) Fiji : 7% (1/15) South Africa : 7% (1/15),France : 52% (12/23) Samoa : 13% (3/23) New Zealand : 9% (2/23) Georgia : 4% (1/23) Argentina : 4% (1/23) Australia : 4% (1/23) Fiji : 4% (1/23) South Africa : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan,920 kg (115.00 kg),26 ans,26 ans,208 cm,France : 67% (10/15) Argentina : 13% (2/15) United-States : 7% (1/15) Ireland : 7% (1/15) Australia : 7% (1/15),France : 70% (16/23) Argentina : 9% (2/23) United-States : 4% (1/23) Ireland : 4% (1/23) Australia : 4% (1/23) England : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse," Date :  Saturday, May 13, 2023 Kick Off : 15:00 Venue : Stade Aimé Giral Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,17_26,2,34_30,4,14_52_57_64,3,10_46_54,2,18_28,1,35,26 - 21
913 kg (114.13 kg),28 ans,27 ans,199 cm,France : 40% (6/15) South Africa : 20% (3/15) Argentina : 13% (2/15) Fiji : 13% (2/15) Ireland : 7% (1/15) England : 7% (1/15),France : 39% (9/23) South Africa : 13% (3/23) Argentina : 13% (3/23) Fiji : 13% (3/23) Ireland : 4% (1/23) England : 4% (1/23) Georgia : 4% (1/23) Tonga : 4% (1/23) Italy : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Brive,919 kg (114.88 kg),28 ans,27 ans,198 cm,France : 60% (9/15) Fiji : 20% (3/15) Australia : 13% (2/15) Canada : 7% (1/15),France : 70% (16/23) Fiji : 17% (4/23) Australia : 9% (2/23) Canada : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres," Date :  Saturday, May 13, 2023 Kick Off : 17:00 Venue : Stadium Municipal Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,40,1,61,2,19_31,3,12_23_43,1,40,1,62,13 - 16
